,Sentiment,Time,Text,cleaned
4634,negative,2/9/20,Saw this soup in the supermarket and bought a can. Opened can. Heated soup. Tasted soup. Dumped soup down drain. Rinsed mouth with mouthwash. Enough said.,"['saw', 'soup', 'supermarket', 'bought', 'can', 'opened', 'can', 'heated', 'soup', 'tasted', 'soup', 'dumped', 'soup', 'drain', 'rinsed', 'mouth', 'mouthwash', 'enough', 'said']"
4635,negative,26/1/21,"As far as canned soups go this is ok. I was disappointed with the texture, extra unexpected bits (shell pieces) and overall quality. Having been spoiled by living in Maine for 20 years before relocating to the south, I tried different brands of canned bisque. I have come to the realization that Lobster Bisque is best when made fresh.","['far', 'canned', 'soup', 'disappointed', 'texture', 'extra', 'unexpected', 'bit', 'shell', 'piece', 'overall', 'quality', 'spoiled', 'living', 'maine', 'year', 'relocating', 'south', 'tried', 'different', 'brand', 'canned', 'bisque', 'come', 'realization', 'lobster', 'bisque', 'best', 'made', 'fresh']"
4636,negative,9/1/21,"I wasn't thrilled because I had to pick out tiny bits of gravel. The flax seeds themselves were fine, top quality. If it weren't for the gravel bits (that get through the sieve w/the seeds, I guess?), this would get 5 stars.","['thrilled', 'pick', 'tiny', 'bit', 'gravel', 'flax', 'seed', 'fine', 'top', 'quality', 'gravel', 'bit', 'that', 'get', 'sieve', 'the', 'seed', 'guess', 'would', 'get', 'star']"
4637,negative,30/7/21,I'm a little shocked that this so-called health food product is made from Chinese grown ingredients.  I'd be curious to see what the carbon footprint of each bite is.  Also keep in mind that Chinese ingredients and products have been found to have all kinds of contaminants such as lead in toys and melamine in milk and other exported food products. All the ingredients in this snack are widely available in the United States.  Why not support products and companies who source locally and consider our own economy before we sell out for a slightly cheaper price?  Your purchasing choice does make a difference.  Let's stop expecting corporations and governments to take care of our safety and economy.  They never will.  We can change the way these companies do business for the benefit of our long term health and economical well-being. Make purchase decisions wisely.,"['little', 'shocked', 'so-called', 'health', 'food', 'product', 'made', 'chinese', 'grown', 'ingredient', 'curious', 'see', 'carbon', 'footprint', 'bite', 'also', 'keep', 'mind', 'chinese', 'ingredient', 'product', 'found', 'kind', 'contaminant', 'lead', 'toy', 'melamine', 'milk', 'exported', 'food', 'product', 'ingredient', 'snack', 'widely', 'available', 'united', 'state', 'support', 'product', 'company', 'source', 'locally', 'consider', 'economy', 'sell', 'slightly', 'cheaper', 'price', 'purchasing', 'choice', 'make', 'difference', ""let's"", 'stop', 'expecting', 'corporation', 'government', 'take', 'care', 'safety', 'economy', 'never', 'will', 'change', 'way', 'company', 'business', 'benefit', 'long', 'term', 'health', 'economical', 'well-being', 'make', 'purchase', 'decision', 'wisely']"
4638,negative,30/10/20,Mrs. May's should inform their customers where exactly their products are made and take a stand. I won't be buying any more of her products until further notice no matter how yummy they are. Do-no-harm and quality-control is a concept not understood in China. Totally frightening what they're getting away with.,"[""may's"", 'inform', 'customer', 'exactly', 'product', 'made', 'take', 'stand', 'buying', 'product', 'notice', 'matter', 'yummy', 'are', 'do-no-harm', 'quality-control', 'concept', 'understood', 'china', 'totally', 'frightening', 'getting', 'away', 'with']"
4639,negative,3/8/20,"I used to like this product until I learned that it is made in China!<br /><br />How many more horror stories do we need to hear about such atrocities as lead in baby toys made in China, contaminated baby formula made in China, contaminated tooth paste made in China, and poisoned pet food before we learn that -- if it comes from China-- it should not go in your mouth, your baby's mouth, or your pet's mouth??!!!","['used', 'like', 'product', 'learned', 'made', 'china', 'how', 'many', 'horror', 'story', 'need', 'hear', 'atrocity', 'lead', 'baby', 'toy', 'made', 'china', 'contaminated', 'baby', 'formula', 'made', 'china', 'contaminated', 'tooth', 'paste', 'made', 'china', 'poisoned', 'pet', 'food', 'learn', 'come', 'china', 'mouth', ""baby's"", 'mouth', ""pet's"", 'mouth']"
4640,negative,29/1/21,"I expected the flavor to be more like that of ""brewed"" green tea. It really does taste like dried green tea leaves simply dissolved in water. Although I'm sure this is probably a good way to get a concentrated amount of antioxidants, I wouldn't order this again.","['expected', 'flavor', 'like', 'brewed', 'green', 'tea', 'really', 'taste', 'like', 'dried', 'green', 'tea', 'leaf', 'simply', 'dissolved', 'water', 'although', 'sure', 'probably', 'good', 'way', 'get', 'concentrated', 'amount', 'antioxidant', 'order', 'again']"
4641,negative,24/10/21,"As others have said, this is REALLY MILD in flavor!  The instructions call for 1 packet per 16 oz. of water.  There are 6 packets per box.<br /><br />I decided to give it a try as I am basically lazy and wanted some (unsweetened; unlemoned) iced tea that I could make on a moment's whim.<br /><br />I started with 1 packet per 16 oz of water; then 2 packets per 16 oz of water and got SOME flavor.  Now I'm using 3 packets per 16 oz. of water.  (I placed a fairly large order so I could experiment with it AND have it throughout the fall and winter.)<br /><br />Since I'm using triple the amount of product in order to get some flavor, I will probably not order this item again.","['others', 'said', 'really', 'mild', 'flavor', 'instruction', 'call', 'packet', 'per', 'water', 'packet', 'per', 'box', 'decided', 'give', 'try', 'basically', 'lazy', 'wanted', 'unsweetened', 'unlemoned', 'iced', 'tea', 'could', 'make', ""moment's"", 'whim', 'started', 'packet', 'per', 'water', 'packet', 'per', 'water', 'got', 'flavor', 'using', 'packet', 'per', 'water', 'placed', 'fairly', 'large', 'order', 'could', 'experiment', 'throughout', 'fall', 'winter', 'since', 'using', 'triple', 'amount', 'product', 'order', 'get', 'flavor', 'probably', 'order', 'item', 'again']"
4642,negative,24/10/21,"I wanted desperately to love, or even like this drink mix, but am not having success doing so. I love mint tea but this tastes all green tea to me. It's too strong a green and too weak a mint flavor for me to enjoy it. Every once in a while I'll try to tolerate a bottle again hoping I change my taste. It's not gross and so clearly is appealing to some people.","['wanted', 'desperately', 'love', 'even', 'like', 'drink', 'mix', 'success', 'love', 'mint', 'tea', 'taste', 'green', 'tea', 'strong', 'green', 'weak', 'mint', 'flavor', 'enjoy', 'every', 'try', 'tolerate', 'bottle', 'hoping', 'change', 'taste', 'gross', 'clearly', 'appealing', 'people']"
4643,negative,16/10/21,The tea was very weak and not that good. Now I have six boxes of tea I that no one in my family likes.,"['tea', 'weak', 'good', 'six', 'box', 'tea', 'one', 'family', 'like']"
4644,negative,24/10/21,"I bought this tea as I like blueberries, and Stash is known as making good teas.  However, when I first emptied the drink mix in the water the color was an odd green (not very appetizing).  Once I mixed the powder with water, the resulting tea had no real flavor.  I feel like I wasted my money and can't get a refund.","['bought', 'tea', 'like', 'blueberry', 'stash', 'known', 'making', 'good', 'tea', 'however', 'first', 'emptied', 'drink', 'mix', 'water', 'color', 'odd', 'green', 'not', 'appetizing', 'mixed', 'powder', 'water', 'resulting', 'tea', 'real', 'flavor', 'feel', 'like', 'wasted', 'money', 'get', 'refund']"
4645,negative,25/9/21,"This tea was horrible.  It tasted like potpourri.  I have really enjoyed other Davidson's teas,many also containing flowers, and thought to try something new.  I think the last ingredient is where things went bad.  It was ""natural flavor""  which must have been rose oil or something since my tea chemical taste and making a weaker tea did not help at all.","['tea', 'horrible', 'tasted', 'like', 'potpourri', 'really', 'enjoyed', ""davidson's"", 'tea', 'many', 'also', 'containing', 'flower', 'thought', 'try', 'something', 'new', 'think', 'last', 'ingredient', 'thing', 'went', 'bad', 'natural', 'flavor', 'must', 'rose', 'oil', 'something', 'since', 'tea', 'chemical', 'taste', 'making', 'weaker', 'tea', 'help', 'all']"
4646,negative,19/10/21,"I ordered this because Amazon recommended it to go along with the Redenbacker popcorn popper I got from them. Hey, only a few of these actually pop! Most of these small, unpopped kernels get thrown out of the popper. What an absolute waste of money!","['ordered', 'amazon', 'recommended', 'along', 'redenbacker', 'popcorn', 'popper', 'got', 'them', 'hey', 'actually', 'pop', 'small', 'unpopped', 'kernel', 'get', 'thrown', 'popper', 'absolute', 'waste', 'money']"
4647,negative,20/10/21,We opened a can of Bar Harbor clam chowder and could not believe how few clams were in the chowder.  There were mostly potatoes.,"['opened', 'bar', 'harbor', 'clam', 'chowder', 'could', 'believe', 'clam', 'chowder', 'mostly', 'potato']"
4648,negative,19/10/21,"Well, when I bought this item....I thought it would be a direct Japan import.  It is Taiwanese.<br />It was bought at Costco and resold....(the price label was still the product.)<br /><br />The product can be bought at Costco for half the price...if not less.<br /><br />The expiration date was not printed on the product....which makes me think it was expired.<br />I believe this as most of the mochi is dry and tough..<br /><br />Will shy away from this product.","['well', 'bought', 'item', '...', 'thought', 'would', 'direct', 'japan', 'import', 'taiwanese', 'bought', 'costco', 'resold', '...', 'the', 'price', 'label', 'still', 'product', 'the', 'product', 'bought', 'costco', 'half', 'price', '...', 'the', 'expiration', 'date', 'printed', 'product', '...', 'which', 'make', 'think', 'expired', 'believe', 'mochi', 'dry', 'tough', 'will', 'shy', 'away', 'product']"
4649,negative,15/6/21,This comes in a case of 24 so I bought one can locally before ordering the large amount.  Good move!  I have 3 cats and none of them would eat it. This review is for the mature gourmet beef entree. Haven't tried the other favors yet.,"['come', 'case', 'bought', 'one', 'locally', 'ordering', 'large', 'amount', 'good', 'move', 'cat', 'none', 'would', 'eat', 'review', 'mature', 'gourmet', 'beef', 'entree', 'tried', 'favor', 'yet']"
4650,negative,4/8/21,"I feed Hills Science diet to my pet because I love him and the vet tells me I should. But in all honesty, this product has what is quite certainly the worst snap-lock reseal that I have ever encountered. It is painfully difficult to get it to close properly; and even when it is resealed as best it can be there are still gaps on the side that allow air in to oxidize the product.<br /><br />Packaging IS important. It is no better for your pet to live on stale, oxidized food than it would be for you. Oxidized fats are also called rancid. If you imagine how healthy a rancid diet is for a human... well, you get the idea. This is about more than just inconvenience.<br /><br />I am posting this review for all the Hills Science diet products with this kind of packaging. If you have had the same experience as me with this product, please take the time to let this company know about it.<br /><br />I love my animal. I want to keep feeding him what the vet tells me is good for him. But this quite literally the worst reseal that I have ever had the misfortune to encounter.<br /><br />Theo.","['feed', 'hill', 'science', 'diet', 'pet', 'love', 'vet', 'tell', 'should', 'honesty', 'product', 'quite', 'certainly', 'worst', 'snap-lock', 'reseal', 'ever', 'encountered', 'painfully', 'difficult', 'get', 'close', 'properly', 'even', 'resealed', 'best', 'still', 'gap', 'side', 'allow', 'air', 'oxidize', 'product', 'packaging', 'important', 'better', 'pet', 'live', 'stale', 'oxidized', 'food', 'would', 'you', 'oxidized', 'fat', 'also', 'called', 'rancid', 'imagine', 'healthy', 'rancid', 'diet', 'human', '...', 'well', 'get', 'idea', 'inconvenience', 'posting', 'review', 'hill', 'science', 'diet', 'product', 'kind', 'packaging', 'experience', 'product', 'please', 'take', 'time', 'let', 'company', 'know', 'love', 'animal', 'want', 'keep', 'feeding', 'vet', 'tell', 'good', 'him', 'quite', 'literally', 'worst', 'reseal', 'ever', 'misfortune', 'encounter', 'theo']"
4651,negative,4/8/21,"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage.","['review', 'make', 'sound', 'really', 'stupid', 'whatever', 'really', 'care', 'long', 'people', 'find', ""what's"", 'real', 'avoid', 'mistake', 'got', 'wonderful', 'little', 'sweet', 'bella', 'bean', 'day', 'shy', 'three', 'year', 'old', 'bounced', 'around', 'house', 'house', 'eating', 'whatever', 'cheap', 'cat', 'around', 'entire', 'life', 'twenty-five', 'year', 'now', 'mother', 'always', 'fed', 'whatever', 'kind', 'food', 'buy', 'supermarket', 'friskies', 'nine', 'life', 'kit', 'kaboodle', 'stuff', 'like', 'that', 'cat', 'always', 'fine', 'least', 'term', 'eating', 'habit', 'would', 'eat', 'morning', 'stop', 'done', 'come', 'back', 'eat', 'got', 'hungry', 'housemate', 'time', 'working', ""hill's"", 'assured', 'best', 'food', 'ever', 'made', 'great', 'forth', 'know', 'utter', 'buffoon', 'initially', 'trusted', 'judgment', 'unfortunate', 'think', 'also', 'plenty', 'coupon', 'free', 'deeply', 'discounted', 'bag', 'made', 'much', 'attractive', 'choice', 'first', 'tried', 'feeding', 'little', 'bean', 'unmeasured', 'amount', 'science', 'diet', 'bowl', 'work', 'would', 'devour', 'one', 'sitting', 'took', 'measuring', 'thing', 'started', 'parsing', 'twice', 'day', 'work', 'either', 'would', 'start', 'going', 'crazy', 'middle', 'day', 'running', 'around', 'intentionally', 'destroying', 'thing', 'deliberately', 'spilling', 'water', 'cry', 'etc', 'got', 'food', 'split', 'three', 'serving', 'thing', 'got', 'four', 'serving', 'little', 'better', 'much', 'maintenance', 'unrealistic', 'around', 'every', 'day', 'feed', 'four', 'time', 'went', 'back', 'three', 'while', 'trying', 'reduce', 'amount', 'food', 'feeding', 'cup', 'little', 'chubby', 'reducing', 'hell', 'became', 'even', 'hungry', 'figured', 'would', 'get', 'used', 'really', 'for', 'year', 'would', 'wake', 'every', 'morning', 'looking', 'food', 'serious', 'way', 'knocking', 'thing', 'desk', 'ripping', 'paper', 'could', 'find', 'scratching', 'door', 'committing', 'general', 'act', 'mischief', 'soon', 'got', 'food', 'back', 'sweet', 'self', 'three', 'four', 'hour', 'thought', 'bored', 'thought', 'little', 'nutty', 'maybe', 'even', 'kitty', 'eating', 'disorder', 'always', 'wanted', 'food', 'kind', 'funny', 'end', 'sad', 'week', 'back', 'took', 'new', 'good', 'non-money', 'factory', 'vet', 'second', 'checkup', 'since', 'her', 'talked', 'always', 'hungry', 'asked', 'ate', 'told', 'adult', 'indoor', 'science', 'diet', 'without', 'saying', 'much', 'basically', 'told', 'food', 'garbage', 'look', 'something', 'else', 'said', 'cat', 'food', 'protein', 'followed', 'carbohydrate', 'first', 'two', 'ingredient', 'science', 'diet', 'doe', 'loose', 'by-product', 'kind', 'way', 'ground', 'slaughterhouse', 'leftover', 'corn', 'dust', 'put', 'bunch', 'vitamin', 'make', 'healthy', 'instead', 'using', 'good', 'ingredient', 'beginning', 'care', 'spending', 'money', 'bean', 'food', 'way', 'expensive', 'began', 'transitioning', 'onto', 'wellness', 'indoor', 'formula', 'two', 'week', 'ago', 'still', 'eating', 'percent', 'science', 'diet', 'percent', 'wellness', 'you', 'really', 'give', 'cat', 'different', 'food', 'one', 'day', 'blue', 'never', 'freak', 'anymore', 'amazing', 'percent', 'eating', 'real', 'food', 'now', 'along', 'sawdust', 'chicken', 'heart', 'still', 'regrettable', 'feed', 'her', 'eating', 'twice', 'day', 'cup', 'total', 'eating', 'three', 'time', 'day', 'cup', 'total', 'eats', 'morning', 'walk', 'away', 'eats', 'hour', 'later', 'look', 'dinner', 'twelve', 'hour', 'initial', 'feeding', 'knocking', 'thing', 'over', 'trashing', ""dad's"", 'paper', 'desk', 'howling', 'deliberately', 'spilled', 'water', 'floor', 'incredible', 'feel', 'bad', 'long', 'really', 'thought', 'dramatic', 'whatever', 'genuinely', 'hungry', 'eating', 'real', 'food', 'cat', 'favor', 'buy', 'food', 'made', 'real', 'ingredient', 'thing', 'would', 'eat', 'wellness', 'halo', 'innova', 'evo', 'whatever', 'figure', 'yourself', 'please', 'feed', 'cat', 'this', 'garbage']"
4652,negative,18/7/21,"We have five cats - one an elderly cat of 15 years, the other four in the 9-11 year range.  The oldest cat was diagnosed a couple of months ago with the beginning stages of chronic kidney disease.  His numbers didn't warrant being on prescription food yet, but we needed to start paying attention to things like protein and phosphorus levels in his food.  Because we have five cats, and some of them are nibblers eating four or five nuggets at a time, we decided to switch them all to an acceptable food for the oldest, so we picked the active longevity because it specifically mentioned kidney support and calories appropriate for less active older cats.<br /><br />Since we made the switch 6 weeks ago, all of the cats have gained weight.  This was fine for the little old guy as he was a bit underweight; not good for the rest of them.  Our other male went from a slightly chunky 18.5 lbs to an obese 21.25 lbs - almost three pounds in 6 weeks!  The 3 females gained between 1.5 to 2 pounds each.  We noticed them making a lot more visits to the food bowl, like they couldn't seem to get full.  We also saw a lessening of coat quality - lots of shedding even though they are brushed regularly (including with a furminator) and one developed bad dandruff.  The stools developed a really bad odor, although I do have to say nobody developed diarrhea which I am grateful for.  Most worrisome was that the lab results on the old guy came back with some of the kidney values of concern having worsened.<br /><br />I am very disgusted with Science Diet - they are actively fooling the public with the nutritional claims on the bags. One of the sites I researched on for chronic renal failure has charts detailing the nutritional breakdown of most of the various foods available.  If you compare the various Science diet formulae that have different health claims on them - the nutritional values for the components listed are all within a tenth of a point or two.  Basically from the nutritional analysis it appears that they are  the same base formula with maybe a slight difference in a vitamin or additive.  With other brands, such as innova or royal canin, there appears to be an actual difference between the different formulae.<br /><br />Now to deal with the weight gain, as well as the other problems we noted, we are switching foods again.  This time we are trying royal canin indoor mature.  Wish us luck.","['five', 'cat', 'one', 'elderly', 'cat', 'year', 'four', 'year', 'range', 'oldest', 'cat', 'diagnosed', 'couple', 'month', 'ago', 'beginning', 'stage', 'chronic', 'kidney', 'disease', 'number', 'warrant', 'prescription', 'food', 'yet', 'needed', 'start', 'paying', 'attention', 'thing', 'like', 'protein', 'phosphorus', 'level', 'food', 'five', 'cat', 'nibbler', 'eating', 'four', 'five', 'nugget', 'time', 'decided', 'switch', 'acceptable', 'food', 'oldest', 'picked', 'active', 'longevity', 'specifically', 'mentioned', 'kidney', 'support', 'calorie', 'appropriate', 'active', 'older', 'cat', 'since', 'made', 'switch', 'week', 'ago', 'cat', 'gained', 'weight', 'fine', 'little', 'old', 'guy', 'bit', 'underweight', 'good', 'rest', 'them', 'male', 'went', 'slightly', 'chunky', 'obese', 'almost', 'three', 'pound', 'week', 'female', 'gained', 'pound', 'each', 'noticed', 'making', 'lot', 'visit', 'food', 'bowl', 'like', 'seem', 'get', 'full', 'also', 'saw', 'lessening', 'coat', 'quality', 'lot', 'shedding', 'even', 'though', 'brushed', 'regularly', 'including', 'furminator', 'one', 'developed', 'bad', 'dandruff', 'stool', 'developed', 'really', 'bad', 'odor', 'although', 'say', 'nobody', 'developed', 'diarrhea', 'grateful', 'for', 'worrisome', 'lab', 'result', 'old', 'guy', 'came', 'back', 'kidney', 'value', 'concern', 'worsened', 'disgusted', 'science', 'diet', 'actively', 'fooling', 'public', 'nutritional', 'claim', 'bag', 'one', 'site', 'researched', 'chronic', 'renal', 'failure', 'chart', 'detailing', 'nutritional', 'breakdown', 'various', 'food', 'available', 'compare', 'various', 'science', 'diet', 'formula', 'different', 'health', 'claim', 'nutritional', 'value', 'component', 'listed', 'within', 'tenth', 'point', 'two', 'basically', 'nutritional', 'analysis', 'appears', 'base', 'formula', 'maybe', 'slight', 'difference', 'vitamin', 'additive', 'brand', 'innova', 'royal', 'canin', 'appears', 'actual', 'difference', 'different', 'formula', 'now', 'deal', 'weight', 'gain', 'well', 'problem', 'noted', 'switching', 'food', 'again', 'time', 'trying', 'royal', 'canin', 'indoor', 'mature', 'wish', 'luck']"
4653,negative,18/10/21,"Although this seems like a great product it is definitely not minced.  The cans say it is minced but it isn't, it is ground beef.  My cat ONLY likes minced.  Not chunks, not ground.  Although she will eat ground cat food sometimes, it has to be inviting and delicious, yet she just walks away from this.<br /><br />I hate it when the packaging lies about the contents of a product.  The shipping was speedy and the value is great (as long as they deliver what the promise) now I am stuck with food my cat wont eat at all.","['although', 'seems', 'like', 'great', 'product', 'definitely', 'minced', 'can', 'say', 'minced', 'ground', 'beef', 'cat', 'like', 'minced', 'chunk', 'ground', 'although', 'eat', 'ground', 'cat', 'food', 'sometimes', 'inviting', 'delicious', 'yet', 'walk', 'away', 'this', 'hate', 'packaging', 'lie', 'content', 'product', 'shipping', 'speedy', 'value', 'great', 'long', 'deliver', 'promise', 'stuck', 'food', 'cat', 'wont', 'eat', 'all']"
4654,negative,15/6/21,"I made the mistake of believing that Science Diet was the best choice for my cat after the woman at the animal shelter mentioned it as the food they use. After doing some research I realized that Science Diet is no better than any grocery store generic brand or Iams (I would NOT recommend ANY of these options).<br /><br />The main ingredients are Chicken By-Product and Corn. Here are some interesting facts: Cat's can't digest corn...in fact, they are obligatory carnivores and only eat up until the point of reaching optimal nutrition. When I fed my cat the science diet he ate ALL THE TIME, constantly. After switching him over to Castor and Pollux Indoor Cat Formula he eats much less now.<br /><br />Also, By-Product means just that...beaks, feathers, toe-nail clippings, meat not suitable for human consumption, dead animals, etc. -- Totally not worth the $$$ ...it's cheaper just to dig in the trash and puree it yourself (doesn't sound so appealing does it??). Science Diet is notorious for implying superior quality products when they are in fact no better than all the other terrible pet food you find. Don't let your vet fool you either- vets usually get a 40% cut from Hill's to sell you their cat food.<br /><br />My recommendation is to use common sense and to do some research. Try brands like Newmans Own or Castor and Pollux as they have wholesome ingredients and a proven track record.<br /><br />I later called the shelter only to hear that they are required to feed the animals Science Diet as it is donated and they have a special arrangement with Petsmart to house their animals in their in store adoption centers. A requirement is to exclusively feed Science Diet to the animals.<br /><br />TRY THIS INSTEAD: <a href=""http://www.amazon.com/gp/product/B001BCUBZ0"">Castor & Pollux Ultramix Indoor Feline Fomula Dry Cat Food, 15-Pound Bag</a>","['made', 'mistake', 'believing', 'science', 'diet', 'best', 'choice', 'cat', 'woman', 'animal', 'shelter', 'mentioned', 'food', 'use', 'research', 'realized', 'science', 'diet', 'better', 'grocery', 'store', 'generic', 'brand', 'iams', 'would', 'recommend', 'option', 'the', 'main', 'ingredient', 'chicken', 'by-product', 'corn', 'interesting', 'fact', ""cat's"", 'digest', 'corn', '...', 'fact', 'obligatory', 'carnivore', 'eat', 'point', 'reaching', 'optimal', 'nutrition', 'fed', 'cat', 'science', 'diet', 'ate', 'time', 'constantly', 'switching', 'castor', 'pollux', 'indoor', 'cat', 'formula', 'eats', 'much', 'now', 'also', 'by-product', 'mean', 'that', '...', 'beak', 'feather', 'toe-nail', 'clipping', 'meat', 'suitable', 'human', 'consumption', 'dead', 'animal', 'etc', 'totally', 'worth', '...', ""it's"", 'cheaper', 'dig', 'trash', 'puree', 'sound', 'appealing', 'science', 'diet', 'notorious', 'implying', 'superior', 'quality', 'product', 'fact', 'better', 'terrible', 'pet', 'food', 'find', 'let', 'vet', 'fool', 'either', 'vet', 'usually', 'get', 'cut', ""hill's"", 'sell', 'cat', 'food', 'recommendation', 'use', 'common', 'sense', 'research', 'try', 'brand', 'like', 'newman', 'castor', 'pollux', 'wholesome', 'ingredient', 'proven', 'track', 'record', 'later', 'called', 'shelter', 'hear', 'required', 'feed', 'animal', 'science', 'diet', 'donated', 'special', 'arrangement', 'petsmart', 'house', 'animal', 'store', 'adoption', 'center', 'requirement', 'exclusively', 'feed', 'science', 'diet', 'animal', 'try', 'instead', 'href', 'castor', 'pollux', 'ultramix', 'indoor', 'feline', 'fomula', 'dry', 'cat', 'food', 'pound', 'bag', '</a>']"
4655,negative,4/8/21,I did not know anything about chutney until I went on a known recipe cite and found out that they mix the fruit with peppers and vinegar! I thought chutney was a different form of Marmalade but I was wrong!,"['know', 'anything', 'chutney', 'went', 'known', 'recipe', 'cite', 'found', 'mix', 'fruit', 'pepper', 'vinegar', 'thought', 'chutney', 'different', 'form', 'marmalade', 'wrong']"
4656,negative,8/6/21,"I received this box with great anticipation since they don't sell these on the west coast. I got the package, opened the box and was EXTREMELY disappointed. The cookies looked like a gorilla shook the box to death and left most of the box filled with crumbs. AND THERE WAS A RODENT SIZED HOLE ON THE SIDE OF THE BOX!!!!!!!! So, needless to say I will not NOT be reordering these again.","['received', 'box', 'great', 'anticipation', 'since', 'sell', 'west', 'coast', 'got', 'package', 'opened', 'box', 'extremely', 'disappointed', 'cooky', 'looked', 'like', 'gorilla', 'shook', 'box', 'death', 'left', 'box', 'filled', 'crumb', 'rodent', 'sized', 'hole', 'side', 'box', 'needle', 'say', 'reordering', 'again']"
4657,negative,15/6/21,"I made cupcakes with the vanilla cake mix.  They were just ok.  They were dense, but not overly so.  So that wasn't too bad. The flavor, however, is where I was disappointed.  The vanilla flavor was so subtle that I missed it entirely, and I felt like there needed to be a little more sweetness (which probably would have also made them a bit more moist). The child I made them for only ate a few bites.","['made', 'cupcake', 'vanilla', 'cake', 'mix', 'dense', 'overly', 'bad', 'flavor', 'however', 'disappointed', 'vanilla', 'flavor', 'subtle', 'missed', 'entirely', 'felt', 'like', 'needed', 'little', 'sweetness', 'which', 'probably', 'would', 'also', 'made', 'bit', 'moist', 'child', 'made', 'ate', 'bite']"
4658,negative,4/8/21,I tried vanilla cake mix and pizza crust mix and was disappoined in both.  They had a medicinal bitter taste and even smelled strange.  I threw both items away.,"['tried', 'vanilla', 'cake', 'mix', 'pizza', 'crust', 'mix', 'disappoined', 'both', 'medicinal', 'bitter', 'taste', 'even', 'smelled', 'strange', 'threw', 'item', 'away']"
4659,negative,25/9/21,"The chocolate cake is fantastic, so I had reason to think that this would be as well - not the case.  It was very dense & tasteless - totally unlike the airy, tasty chocolate.<br />I want my money back or an even exchange for the chocolate cake mix.","['chocolate', 'cake', 'fantastic', 'reason', 'think', 'would', 'well', 'case', 'dense', 'tasteless', 'totally', 'unlike', 'airy', 'tasty', 'chocolate', 'want', 'money', 'back', 'even', 'exchange', 'chocolate', 'cake', 'mix']"
