,Sentiment,Time,cleaned,Text
4997,negative,20/10/21,"['never', 'even', 'flavor', 'brand', 'really', 'comment', 'think', 'tried', 'would', 'general', 'water', 'help', 'sweet', 'this', 'again', 'can', 'big', 'try', 'tooth', 'like']","i have a big sweet tooth and thought i would really like this, but it was too sweet even for me. i even tried adding water, but that didn't help. i haven't tried any of the other flavors, so i can't comment on the brand in general, but i'll never try this flavor again."
4998,negative,21/7/20,"['still', 'fat', 'flavor', 'sugar', 'end', 'mistake', 'think', 'sadly', 'per', 'naturally', 'otherwise', 'want', 'go', 'zero', 'fruit', 'chemical', 'can', 'product', 'calorie', 'diabetic', 'healthy', 'try', 'like']","if you think this is going to be a healthy product, you are sadly mistaken. it still contains 36g of sugar per can!  if you want to end up a fat diabetic, by all means, try it. otherwise, try the zero calorie, zero sugar, zero chemical naturally fruit flavored seltzers like those by la croix."
4999,negative,22/2/21,"['even', 'flavor', 'do', 'really', 'local', 'might', 'fifty', 'dollar', 'worth', 'per', 'otherwise', 'them', 'piece', 'twenty', 'well', 'can', 'give', 'definitely', 'close', 'grocery', 'thirty', 'pas', 'like']","these are definitely not worth close to a dollar a piece.  if they were at my local grocery, i might give twenty to thirty cents per can for them.  i didn't really like the flavor that well, but if you did, they might even worth up to fifty cents per can.  otherwise, pass these up."
5000,negative,8/6/21,"['special', 'nice', 'flavor', 'citrus', 'satisfying', 'sugar', 'sparkle', 'purchase', 'flat', 'eat', 'actually', 'glass', 'think', 'kind', 'piece', 'amount', 'would', 'water', 'fruit', 'fizz', 'sweet', 'less', 'again', 'case', 'get', 'mouth', 'rather', 'drank']","this had a nice citrus flavor, but it was too sweet and actually flat. i did not get any kind of fizz or sparkle. for the amount of sugar and calories, i rather would have eaten a piece of fruit and drank a glass of seltzer water - less calories and more satisfying in my mouth. i got this on gb special for about $13.52 for the case. i don't think i will purchase again."
5001,negative,2/12/20,"['flavor', 'sort', 'switch', 'orange', 'barely', 'however', 'purchase', 'felt', 'drink', 'juice', 'them', 'would', 'probably', 'sweet', 'ade', 'definitely', 'one', 'get', 'down', 'way', 'try', 'could', 'particular', 'like']","i've tried other flavors of switch carbonated juice drinks and have enjoyed them. however, this particular flavor of orange tangerine was way too sweet. i felt like i was drinking some sort of carbonated orange ade drink and could barely get it down. while i would probably purchase the other flavors of switch, i definitely would not purchase this one."
5002,negative,20/11/19,"['additional', 'cost', 'also', 'size', 'flavor', 'alternative', 'still', 'sweetness', 'two', 'beverage', 'sugar', 'sharp', 'bit', 'pop', 'combine', 'dubious', 'metallic', 'drink', 'upon', 'may', 'fact', 'awhile', 'lead', 'bite', 'go', 'overwhelming', 'battle', 'low', 'believe', 'the', 'this', 'regular', 'well', 'claim', 'harsh', 'syrup', 'small', 'sip', 'seem', 'little', 'try', 'mouth', 'astronomical', 'healthy', 'apparent', 'dominance', 'first', 'anxious', 'like']","i was anxious to try this, but upon the first sip it was apparent to me that this drink was not going to go well for me.  it has a very sharp/harsh citrus-y metallic flavor and combined with the overwhelming sweetness, the two seem to battle it out in my mouth for dominance.  after awhile it seemed like the drink was going down more like syrup more than a carbonated beverage.<br /><br />the can is small at 8.3 oz (a regular sized pop can is 12 oz) and the cost of these little guys seem a little bit astronomical.<br /><br />i also am a bit dubious of its attempts to seem like a healthy alternative to pop.  it still has loads of sugar in it.  so when they claim ""no additional sugar"" this may lead you to believe no sugar or low sugar... but it does in fact have 34 grams."
5003,negative,25/1/21,"['there', 'true', 'convenience', 'hateful', 'drive', 'drink', 'despite', 'time', 'would', 'trend', 'much', 'less', 'good', 'this', 'well', 'enough', 'get', 'night', 'delight', 'simply', 'closely', 'proven', 'happy', 'nothing', 'concept', 'example', 'price', 'water', 'creation', 'one', 'nearly', 'first', 'great', 'even', 'tragic', 'find', 'grab', 'impact', 'necessity', 'dietary', 'buy', 'plus', 'design', 'stop', 'sneeze', 'experience', 'marketing', 'compel', 'juice', 'pick', 'want', 'fruit', 'nighttime', 'pretty', 'expensive', 'towards', 'claim', 'mind', 'small', 'product', 'soda', 'taste', 'little', 'health', 'look', 'indulge', 'come', 'indulgent', 'staple', 'switch', 'luxury', 'pineapple', 'medium', 'similar', 'sleep', 'many', 'dole', 'cold', 'consider']","to me, fruit juice in small cans are simply a staple - first example that comes to mind is good ol' dole pineapple juice. the trend towards trendy little ""health"" beverages in overpriced little cans is nearly tragic.<br /><br />there is nothing about this product that would compel me to buy it. if i want a soda, i'll just grab one. i don't drink enough of them to have much dietary impact and despite the claim of ""100% what you want"", there is nothing in here for me. if i want 100% of what i want, i will buy a few oranges and some seltzer water. if i want ""0% of what you don't want"", well, why buy it?<br /><br />this is a time when we had better look pretty closely at what is an indulgent convenience and what is a necessity, and how to find a happy medium. i consider the likes of pellegrino aranciata, orangina and izze a luxury, and when i indulge it is a true delight.<br /><br />""switch"" is a product that is not better tasting, proven healthier, or even less expensive than any of many other alternatives. once again marketing is driving product creation and design, and that is a hateful concept.<br /><br />if you want a similar taste experience for about the same price,  pick up some alka-seltzer cold plus nighttime- you'll stop sneezing and sniffling and get a great night's sleep."
5004,negative,1/7/21,"['cost', 'size', 'something', 'flavor', 'orange', 'grow', 'lot', 'eat', 'drink', 'list', 'use', 'ingredient', 'juice', 'keep', 'water', 'probably', 'sweet', 'daily', 'expensive', 'stick', 'allotment', 'caffeine', 'you', 'can', 'vitamin', 'calorie', 'overly', 'down', 'taste', 'save', 'rather', 'corn', 'like']","pros: not overly sweet like some juice drinks<br />  no caffeine<br />  no corn sweeteners (if that matters to you)<br />cons:  expensive for the size (8.3 ounces)<br />  can't taste the orange or tangerine juices in it<br />  lots of calories<br /><br />i grew up eating oranges and tangerines off my grandparents' trees.  i was surprised that i couldn't taste those flavors in this drink, but then i looked at the ingredient list on the can and those were the juices that were used in the smallest amounts - probably to keep the cost down.<br /><br />i'll stick to the sobe low-cal drinks and the 10 calorie vitamin water because 1 - they are cheaper and  2 - i'd rather save up my daily allotment of calories for something with more flavor."
5005,negative,30/9/20,"['course', 'tasty', 'find', 'thought', 'cough', 'ultra', 'unappealing', 'proceed', 'orange', 'might', 'unlike', 'grow', 'drink', 'crush', 'different', 'make', 'carbonation', 'bite', 'would', 'caution', 'sweet', 'much', 'fizzy', 'super', 'syrup', 'perhaps', 'taste', 'healthy', 'like']","i grew up on orange sodas and thought this might be like a 'healthy' crush. that would be a no. of course, tangerine has a bit of a different taste than orange as it's that much sweeter. adding the carbonation to it just made it an unappealing fizzy, ultra sweet drink, not unlike cough syrup. proceed with caution. perhaps kids would find it super tasty."
5006,negative,15/3/20,"['color', 'prefer', 'also', 'even', 'bad', 'they', 'old', 'alternative', 'spit', 'all', 'switch', 'daughter', 'swallow', 'let', 'drink', 'marketing', 'year', 'natural', 'horrible', 'would', 'much', 'appreciate', 'good', 'strange', 'almost', 'taste', 'sink', 'try', 'chemically', 'three', 'like']","i didn't like this drink at all! it had a very strange, almost chemically taste to it. i also didn't appreciate switch marketing itself as ""all-natural"" but had ingredients like ""natural flavors and colors"". what are they?? are they even natural?? i even let my three year old try it but she couldn't even swallow it and spit it out in the sink. too bad. it would have been a good alternative to sodas but not with this horrible taste. my daughter and i much prefer the ooba hibiscus drink."
5007,negative,6/7/21,"['instead', 'also', 'among', 'flavor', 'kiwi', 'star', 'orange', 'anything', 'berry', 'flat', 'literally', 'which', 'generally', 'favorite', 'usually', 'carbonation', 'review', 'surprisingly', 'amount', 'would', 'right', 'sweet', 'good', 'lack', 'write', 'try', 'first', 'comparison']","i wrote a 5 star review of the kiwi berry flavor.  that isn't usually my favorite flavor of anything, but it was surprisingly good.<br /><br />orange tangerine (which would generally be among my first picks of fruit-flavored beverages is flat by comparison -- literally.<br /><br />it seemed to lack the right amount of carbonation.  it also tastes weaker and too sweet.<br /><br />try the kiwi berry instead."
5008,negative,29/6/21,"['special', 'color', 'honestly', 'they', 'unless', 'alternative', 'thought', 'orange', 'like', 'thrown', 'nothing', 'drink', 'natural', 'exactly', 'juice', 'otherwise', 'crisp', 'every', 'people', 'regardless', 'ever', 'would', 'clean', 'have', 'soda', 'deliberate', 'taste', 'mix', 'that', 'maybe']","i thought it would have a clean, crisp taste, but it honestly tasted just like every other orange soda i've ever had.  maybe that's deliberate; maybe they're targeting people who would otherwise drink orange soda, unless presented with a more ""natural"" alternative...  regardless, it tastes exactly like carbonated reconstituted juice concentrates, with some orange coloring thrown into the mix, i.e., nothing special."
5009,negative,29/6/21,"['flavor', 'power', 'delicious', 'together', 'lose', 'club', 'expect', 'then', 'drink', 'fact', 'carbonation', 'usually', 'bite', 'much', 'good', 'one', 'soda', 'way', 'healthy', 'pas']","the carbonation in this drink was way too much. so much in fact, that it over powered the flavor. (orange-tangerine is usually very good together).  i expect this from a soda, but not a ""healthy"" drink. lose some of that club soda bite and you have one delicious drink. until then, i'll pass."
5010,negative,26/7/21,"['nice', 'very', 'anyone', 'still', 'also', 'something', 'sweetness', 'each', 'fill', 'offensive', 'switch', 'syrupy', 'orange', 'bubbly', 'normal', 'sparkle', 'note', 'nothing', 'drink', 'mildly', 'may', 'think', 'disappointment', 'juice', 'occasionally', 'not', 'choose', 'aftertaste', 'need', 'would', 'fruit', 'sweet', 'this', 'regular', 'vitamin', 'for', 'hope', 'small', 'soda', 'odd', 'add', 'rather', 'like']","this drink is very, very sweet, and only mildly carbonated.<br /><br />i don't drink soda, but i do occasionally like bubbles in my drinks. i had some hope that switch would be a nice bubbly fruit drink to fill this need, but it's not. the ingredients may be all-natural, but it's still syrupy, and has an odd aftertaste that i think is from the added vitamin c.<br /><br />for regular soda drinkers, the sweetness may not be as offensive, but for anyone expecting something that tastes like sparkling fruit juice, this will be a disappointment. i'd still choose this over an orange soda, but i'd choose to have nothing at all rather than this.<br /><br />also, note that the cans are only 8.3 ounces each, smaller than normal 12oz soda cans."
5011,negative,21/10/21,"['suggestion', 'finally', 'fiber', 'fresh', 'back', 'high', 'flavor', 'market', 'two', 'sugar', 'white', 'likely', 'third', 'fourth', 'dominant', 'really', 'orange', 'throw', 'bit', 'while', 'avail', 'alterative', 'variety', 'overall', 'drink', 'glass', 'muddy', 'idea', 'think', 'natural', 'grape', 'use', 'ingredient', 'make', 'juice', 'carbonation', 'completely', 'piece', 'low', 'water', 'unpleasant', 'fruit', 'apple', 'less', 'good', 'unpalatable', 'you', 'overly', 'taste', 'cold', 'healthy', 'level', 'stuff', 'inexpensive', 'first']","while orange juice is the fourth ingredient in this drink,  the dominant flavor is a muddy orange which is backed up by a low level of carbonation.  i think that the use of the inexpensive apple and white grape juices as the first two ingredients (tangerine is third) is what results in the unpleasant muddied orange taste. finally they threw in a bit of acerola juice but to no avail.  to my taste this stuff is suprisingly unpalatable.<br /><br />while the marketing suggestion is that the natural ingredients make these juices healthy that idea is negated by the high level of completely ""natural"" sugar in this or most any juice.  the healthy alterative to overly sugared fruit juices is to have a glass of cold water and a piece of fresh fruit.  fruit has less calories than juice but overall more vitamins, minerals and fiber and a variety of natural antioxidants that most likely really are good for you."
5012,negative,25/10/21,"['also', 'old', 'orangey', 'sure', 'son', 'gummy', 'home', 'buy', 'nothing', 'felt', 'year', 'drink', 'natural', 'review', 'sour', 'about', 'personally', 'well', 'husband', 'write', 'one', 'product', 'take', 'taste', 'like']","well, my husband, myself and my 12 year old son sampled this drink. my husband hated it. i felt like it was ok, but nothing to write home about. the taste to me was too orangey and for a ""natural"" product it sure didn't taste like one. my 12 year old liked it. he also likes gummy worms and sour straws, so you can take his review for what it is.<br /><br />i personally wouldn't buy this product.<br />2 stars"
5013,negative,29/6/21,"['ouch', 'they', 'disappointed', 'sugar', 'end', 'really', 'drink', 'rest', 'need', 'go', 'would', 'away', 'water', 'much', 'sweet', 'can', 'harsh', 'give', 'down', 'soda', 'taste', 'way', 'stuff', 'that', 'like']","ouch, this stuff is sweet, as in really sweet...  this is really harsh tasting and we were disappointed.  most soda doesn't have this much sugar, the 8.3 oz can has 29 grams of sugar, yikes!  for a 12 oz can of soda, that would be like having 45 grams of sugar, who would drink that?<br /><br />they need to water this way down, we're going to end up giving the rest of this away, we can't drink it."
5014,negative,5/7/21,"['do', 'flavor', 'kiwi', 'sure', 'all', 'switch', 'champagne', 'orange', 'bit', 'tart', 'pleasant', 'buy', 'berry', 'refresh', 'quite', 'expect', 'enjoy', 'drink', 'initial', 'think', 'different', 'make', 'juice', 'carbonation', 'indication', 'aftertaste', 'saw', 'tasted', 'future', 'would', 'available', 'wife', 'much', 'the', 'well', 'you', 'strawberry', 'one', 'take', 'taste', 'that', 'try', 'rather', 'know', 'pas', 'look', 'like']","when i saw the switch orange tangerine was available, i knew i had to try it.  i liked the kiwi strawberry quite well (better than some other reviewers did, it seems), so i was sure i would enjoy this one just as much.<br /><br />the initial taste of this orange tangerine carbonated juice is rather tart, and the carbonation just seems to make it more tart.  the aftertaste is rather pleasant, so if the aftertaste is what you're looking for in a drink, this is the drink for you.  my wife thought it tasted a bit like champagne, if that's any indication of what to expect from this drink.<br /><br />the flavor is different, and not at all what i expected.  not very refreshing at all.  i would buy the kiwi berry drink, but i think i'll take a pass on the orange tangerine in the future."
5015,negative,17/9/21,"['strong', 'even', 'flavor', 'there', 'sugary', 'potent', 'orange', 'might', 'powerful', 'drink', 'think', 'kind', 'concentrated', 'juice', 'overwhelmingly', 'artificial', 'carbonation', 'aftertaste', 'ever', 'sweet', 'crave', 'tang', 'cute', 'you', 'have', 'highly', 'kick', 'way', 'odd', 'like']","this was the most potent orange drink i have ever had. it might be ""100% juice,"" but this drink has some kick.<br /><br />there are no artificial sweeteners in this drink, but it is so highly concentrated that it was overwhelmingly sweet and even the tang of the carbonation couldn't cute into the sugary flavor.<br /><br />it was way too strong for me and i thought it had kind of an odd aftertaste, but if you like carbonation and have a powerful craving for orange-tangerine, this is the drink for you."
5016,negative,18/8/21,"['work', 'still', 'two', 'convenience', 'all', 'store', 'around', 'ship', 'bit', 'however', 'problem', 'chose', 'lid', 'time', 'go', 'would', 'leak', 'much', 'you', 'get', 'appearance', 'cup', 'pour', 'hot', 'doorstep', 'like', 'reality', 'open', 'idea', 'morning', 'upon', 'splendidly', 'speed', 'clean', 'give', 'discover', 'one', 'brew', 'type', 'try', 'soak', 'first', 'great', 'even', 'day', 'button', 'find', 'ready', 'fill', 'box', 'spending', 'properly', 'able', 'buy', 'quite', 'snapped', 'sealed', 'guess', 'tact', 'completely', 'filter', 'several', 'load', 'product', 'down', 'way', 'little', 'month', 'maintain', 'finally', 'high', 'drip', 'reach', 'hit', 'quality', 'solid', 'coffee', 'every', 'source', 'wait', 'rush', 'supposed', 'ahead', 'mess']","these seemed like a great idea. i would be able to load up 50 k-cups with any type of coffee i chose, and still maintain the speed of using the store bought cups in my rush to get ready every morning. after waiting a month for this product to reach me (20 days before they even shipped it!) i finally found it on my doorstep.<br /><br />upon opening the box my hopes lifted even higher; these are solid little cups of a much higher quality than i expected. i filled one and snapped the lid down. i ensured it was sealed all the way around, placed it in my kuerig, and hit the brew button. at first it seemed to be working splendidly then coffee began pouring out of places it isn't supposed to. by the time it was over i had quite a mess to clean up. upon opening the kuerig i found the disposakup completely in tact and the lid still secured properly. however the bit of overhanging filter was soaked, dripping, and hot! i had discovered the source of the leak. i have tried again several times with the same reoccurring problem. i guess i should have bought the ecobrew cup after all.<br /><br />if you like the appearance of convenience, and the reality of spending more time cleaning up a mess this is the product for you.<br /><br />(i went ahead and gave it two stars because i like the idea of the product so much.)"
5017,negative,31/7/21,"['work', 'maker', 'time', 'coffee', 'every', 'need', 'leak', 'idea', 'properly', 'great', 'brewer', 'use']","caused my cuisinart k-cup brewer to leak every time i used it.  great idea, just needs some adjustments so that the coffee maker works properly with it."
5018,negative,18/10/21,"['market', 'coffee', 'fit', 'pod', 'waste', 'well', 'total', 'much', 'money']",the lids do not fit. coffee runs out of the pod. a total waste of money. there are other filters on the market that are much better.
5019,negative,29/6/21,"['messy', 'news', 'cost', 'still', 'they', 'waste', 'avoid', 'disappointed', 'hold', 'pain', 'struggle', 'commercially', 'store', 'start', 'bit', 'together', 'normal', 'buy', 'item', 'fit', 'actually', 'concept', 'idea', 'commercial', 'think', 'kind', 'worth', 'sorry', 'use', 'outer', 'make', 'lid', 'put', 'coffee', 'filter', 'disposable', 'now', 'plastic', 'weak', 'body', 'trash', 'return', 'much', 'sense', 'this', 'good', 'notice', 'money', 'say', 'convenient', 'expensive', 'well', 'get', 'product', 'immediately', 'receive', 'cup', 'save', 'these', 'wish', 'month', 'like']","i will start by being kind, it is a good idea to save money with an item or concept like this. it makes good sense to use your own coffee beans and avoid the cost of the pre-filled commercial k-cups you buy at the store.<br /><br />now, i received my disposakups over a month after ordering them and put them to use.  i was immediately disappointed, filters did not hold very much coffee, it was a struggle to get the lids to fit together with the filter and outer plastic cup.  the coffee was very weak.<br /><br />this product actually creates more waste in a landfill than the commercially made k-cups. the body and lids are plastic.  normal k-cups do not have a plastic lid.  notice they say 100% disposable....so put them in the trash. they are not recyclable = landfill.<br /><br />they are not convenient, they are a bit messy, a pain to put together and still expensive.  not worth it! there are better alternatives out there that will save you money, make better coffee and not go into a landfill.<br /><br />sorry, i wish i had better news, i think i will return these."
5020,negative,16/9/21,"['work', 'carefully', 'machine', 'thumb', 'properly', 'removal', 'plan', 'problem', 'measure', 'generally', 'use', 'loosen', 'lid', 'press', 'coffee', 'filter', 'need', 'water', 'occasional', 'possible', 'insert', 'ground', 'product', 'place', 'cup', 'fine', 'jiggle']","for product to work properly (imho) you need coffee ground as fine as possible. once filter has been inserted, plave carefully leveled measure of coffee in it. manuever lid into place, then press down on center-steadily- w/ thumb.<br /><br />plan to use no more than 6 oz. of water for your cup.<br /><br />removal of used cup from machine is occasional problem. (jiggle it and it will generally loosen up.)"
5021,negative,24/8/21,"['stay', 'work', 'lid', 'messy', 'ground', 'attach', 'everywhere', 'coffee', 'happen', 'would', 'needle', 'fall', 'well']","the products lid stays attached to the needle on the keurig, allowing coffee grounds to fall everywhere. very messy. if this didn't happen, it would work well."
5022,negative,24/6/21,"['everywhere', 'end', 'show', 'comedy', 'together', 'cap', 'happy', 'securely', 'joe', 'use', 'go', 'weak', 'outcome', 'water', 'cup', 'pia', 'mess', 'add', 'buyer', 'difficult']",these cups were difficult to cap (putting the lids on securely was a comedy show) and they created a mess when used in the keurig; the water went everywhere.  add together pia and mess with an end outcome of weak cup o' joe = i'm not a very happy buyer.
5023,negative,27/9/21,"['unable', 'purchase', 'product', 'impossible', 'waste', 'complete', 'cannot', 'secure', 'use', 'money']",the lids are impossible to secure.  this purchase was a complete waste of money.  product cannot be used as lids are unable to be secured.
5024,negative,29/6/21,"['come', 'production', 'all', 'together', 'donna', 'fit', 'think', 'make', 'lid', 'want', 'water', 'return', 'brewer', 'well', 'without', 'big', 'top', 'get', 'refund', 'ordered', 'mess']",i ordered the disposa kups with the thought of making my own kups. they don't fit together without a big production. the lids won't fit and water comes out the top of the brewer lid as well as the kcup. just a big mess. not what i wanted at all. want to return them and get a refund. donna phillips
5025,negative,5/8/21,"['work', 'still', 'day', 'fill', 'thought', 'all', 'already', 'hole', 'buy', 'out', 'problem', 'fillable', 'guess', 'choice', 'them', 'time', 'coffee', 'put', 'go', 'leave', 'stick', 'brewer', 'money', 'you', 'take', 'get', 'thirty', 'replace', 'save', 'could', 'little', 'try', 'first', 'shipping']","first of all, i thought i could save money filling my own keurig k-cups. by the time i bought the fillable cups, paid shipping and bought coffee to put in them, i was already in the hole.<br />if all you have to do is fill these little cups all day i guess it will work for you, because you can have the coffee of your choice. the other problem was is they get stuck in the brewer when you try to take them out.<br />i still have about thirty left, and when they are gone i will not replace them."
5026,negative,29/6/21,"['flaw', 'either', 'waste', 'thought', 'perfect', 'answer', 'single', 'machine', 'cannot', 'properly', 'tiny', 'pressure', 'hole', 'least', 'design', 'recommend', 'sadly', 'guess', 'use', 'lid', 'time', 'coffee', 'every', 'tried', 'ever', 'would', 'water', 'much', 'yes', 'money', 'inside', 'case', 'big', 'ground', 'cup', 'issue']","i thought these would be the perfect answer. sadly, i guess the pressure with which my keurig machine shoots the water through the k-cup is too much for the disposa cup, because every single time i tried it, coffee grounds were spewed up through the tiny hole in the lid of the disposa cup all over the inside of where the k-cup sits in my keurig. and yes, i used them properly.<br /><br />so the issue, at least in my keurig machine, seems to be with the lids. some have suggested its a design flaw with the keurig machine. in either case, these disposa cups were not the answer for me.<br /><br />biggest waste of money ever. i cannot recommend."
5027,negative,31/7/21,"['delivery', 'service', 'however', 'product', 'get', 'matter', 'brew', 'coffee', 'try', 'mess', 'great', 'worth', 'favorite', 'guess', 'use', 'around']","the service and delivery from amazon was great.  however, the product itself is not worth buying.  no matter what i try, coffee leaks out around the kcup when brewing....it makes a mess!  wanted the cups to use my favorite coffee (tim hortons), but guess i'll just have to get used to other brands!"
5028,negative,11/9/21,"['damn', 'faster', 'unless', 'fix', 'might', 'buy', 'problem', 'keep', 'them', 'coffee', 'would', 'water', 'ground', 'get', 'cup', 'bottom', 'try', 'mess', 'flow']","the lids keep popping off when the cup fills up with water, the only i have not tried is putting 2 holes in bottom of the cup so that the water might flow out faster. it's a damn mess getting coffee grounds in your cup! i would not buy anymore of them, unless i can fix the problem!!!!!no more disposebale k-cups for me!"
5029,negative,12/8/21,"['shape', 'result', 'size', 'come', 'find', 'disappointed', 'edge', 'end', 'machine', 'effort', 'able', 'throw', 'working', 'indicate', 'slow', 'stop', 'pop', 'trouble', 'worth', 'run', 'seal', 'lid', 'them', 'put', 'filter', 'coffee', 'impossible', 'away', 'return', 'vinegar', 'though', 'again', 'good', 'inside', 'product', 'close', 'since', 'outside', 'get', 'seem', 'cup', 'original', 'try', 'add', 'apparent', 'tuck', 'anxious', 'three', 'like']","i was anxious to try these cups since they seemed to be sealed like the original k-cups, but was very disappointed in the product.  though the cups came with no instructions, it was apparent that you just put the filter in, add coffee, then pop the lid on.  trouble is, the filters size and shape indicate they should hang over the outside edge of the cup, but when doing that i found it impossible to seal the cups.  so i had to tuck the filter inside to be able to close and seal the lid.  after doing that and trying, the coffee ran very slow though the k-cup and after only about three cups, the keurig machine seemed to get clogged up and stop working.  i cleaned out with vinegar and tried again, but same result.  i ended up throwing these away as it didn't seem worth the effort to return them.  not a good product!"
5030,negative,31/7/20,"['something', 'come', 'damage', 'ready', 'already', 'open', 'needle', 'think', 'cause', 'make', 'puncture', 'heavy', 'put', 'disposable', 'water', 'material', 'bottom', 'turn', 'through']",these k-cups have damaged something causing the water to not come through my already made k-cups. i now have to put a ready made in and puncture it then open it and turn the k-cup and puncture it again for the water to come through. i think the material in the disposable k-cup is too heavy and damages the needle on the bottom.
5031,negative,13/6/20,"['work', 'result', 'back', 'still', 'unless', 'even', 'bad', 'counter', 'fix', 'son', 'defeat', 'hole', 'basic', 'however', 'design', 'problem', 'admit', 'then', 'cause', 'different', 'use', 'coffee', 'filter', 'weak', 'amount', 'water', 'prevent', 'perfectly', 'suspect', 'stick', 'well', 'you', 'top', 'small', 'load', 'product', 'ground', 'hope', 'spend', 'way', 'cup', 'kitchen', 'fine', 'mess', 'hot', 'like']","the basic problem with this product is that unless you load a very small amount of coffee in the filter, the filter clogs.  this causes the coffee ground and hot water to back up through the hole in the top and cause a mess.  my son and i spent a few hours experimenting with different ways to prevent this but we have admitted defeat.  i suspected the filter but i used filters which work perfectly fine in my ez cup still result in a mess on my kitchen counter. even worse, coffee grounds in my coffee!  however, if you like your coffee very weak, this will work well for you.  i hope they can fix the design issues.  until then, i will stick with my ez cup."
5032,negative,31/7/20,"['nice', 'greener', 'even', 'alternative', 'waste', 'thought', 'disappointed', 'machine', 'might', 'sadly', 'nasty', 'favorite', 'use', 'melt', 'time', 'coffee', 'weak', 'water', 'much', 'leave', 'well', 'matter', 'brew', 'taste', 'cup', 'little', 'try']","thought this might be a nice alternative to use with my favorite coffee, but was sadly disappointed.  it leaked all over - no matter what we tried and the coffee was weak, machine clogged with most attempts and water wouldn't brew thru.  at times the cup even melted a little - leaving a nasty taste in the coffee.<br /><br />go with the greener alternative and try the ekobrew - much better results and no waste."
5033,negative,13/6/20,"['shape', 'work', 'foil', 'itself', 'strong', 'effectively', 'also', 'still', 'alternative', 'something', 'end', 'traditional', 'machine', 'correctly', 'sure', 'able', 'differently', 'topper', 'however', 'out', 'like', 'item', 'best', 'idea', 'attempt', 'read', 'horizontally', 'use', 'coffee', 'weak', 'plastic', 'several', 'would', 'suggest', 'see', 'clean', 'well', 'money', 'enough', 'big', 'product', 'vertically', 'expand', 'seem', 'cup', 'kitchen', 'save', 'could', 'issue', 'figure', 'difference', 'maybe']","i purchased this item as an alternative to traditional k-cups in an attempt to save money; however, this product did not work well in my machine. i followed the directions and read reviews to see what works best, but was not able to use the k-cups effectively. the cup itself is too weak and warps in my machine. i compared the shape before and after and there is a big difference; this k-cup seems to expand horizontally and vertically because the plastic is not strong enough. also, the k-cup is shaped differently from the traditional k-cup. this is neccessary because it does not use foil as a topper, but does not seem to work. in the end, i had to clean up several coffee explosions in my kitchen to figure out how it works, but still could not use it effectively. maybe i am not doing something correctly, but i'm sure there is also an issue with the product itself. while i do like the idea, i would not suggest purchasing this product until the bugs are worked out."
5034,negative,26/9/20,"['cardboard', 'either', 'definitely', 'bad', 'least', 'them', 'taste', 'good', 'live', 'name', 'that', 'hot', 'positive', 'say', 'like', 'well']","well, at least they live up to their name. these nuts are definitely hot, too bad that's all the positive i have to say about them. other than that, they taste like cardboard, and not very good cardboard either."
5035,negative,17/10/20,"['make', 'china', 'dog', 'sell', 'kiss', 'back', 'even', 'only', 'vendor', 'way', 'go', 'will', 'food', 'look']",made in china..<br />even our dog food has gone the way of the hershey kiss. i won't be back to this vendor.<br />will be looking for made and sold in america only.....
5036,negative,14/12/20,"['work', 'instead', 'mixed', 'find', 'always', 'brazil', 'around', 'plus', 'variety', 'miracle', 'eat', 'snack', 'make', 'time', 'disappointing', 'low', 'side', 'salt', 'much', 'lack', 'almost', 'nut', 'healthy', 'usual']","i eat mixed nuts all the time at work. they make a healthy snack instead of the donuts, etc. that are always around. the plus side of these is that they are much lower salt than usual. the down side is that they are almost all cashews. very few brazil nuts, pecans and it is a miracle to find a macadamia nut. the lack of variety is disappointing."
5037,negative,29/5/20,"['product', 'size', 'however', 'salt', 'little', 'price', 'comparable', 'crunchy']",the price was comparable to walmart for same size product.  however these nuts were not as crunchy; and they needed a little more salt.
5038,negative,9/12/20,"['something', 'there', 'brand', 'sure', 'awful', 'really', 'brazil', 'barely', 'tasting', 'lot', 'recommend', 'quality', 'average', 'would', 'good', 'almond', 'well', 'taste', 'plain', 'nut', 'try', 'another', 'look']","i would recommend not buying these nuts if you are looking for some really good tasting nuts.  these are just average quality, and the brazil nuts taste just plain awful.  the only good tasting nut in this lot is the almond and pecans.  there are barely any pecans, but tons of cashews.  try another brand as i am sure there is something better out there."
5039,negative,4/8/20,"['real', 'buy', 'get', 'emerald', 'fake', 'do', 'nothing', 'waste', 'complete', 'cheap', 'store', 'dont', 'like', 'money']",these are a cheap fake. nothing like the real emerald nuts you buy in the store. its a complete waste of money. dont get ripped off like i did.
5040,negative,31/7/20,"['stick', 'product', 'them', 'quality', 'love', 'curry', 'flavor', 'plain', 'good', 'eat', 'sea', 'would', 'these', 'awful', 'know', 'salt', 'really', 'like']","good quality product, but you would have to really love curry flavor to like these... they are so awful i don't know what to do with them, but i know i won't be eating them.... i'll stick to the plain sea salt ones:)"
